Bankrupt?;Bank Name;City;Digital Banking;Total Employee;Product KPR;Interest Rate ;years founded; ROA(C) before interest and depreciation before interest; ROA(A) before interest and % after tax; ROA(B) before interest and depreciation after tax; Operating Gross Margin; Realized Sales Gross Margin; Operating Profit Rate; Pre-tax net Interest Rate; After-tax net Interest Rate; Non-industry income and expenditure/revenue; Continuous interest rate (after tax); Operating Expense Rate; Research and development expense rate; Cash flow rate; Interest-bearing debt interest rate; Tax rate (A); Net Value Per Share (B); Net Value Per Share (A); Net Value Per Share (C); Persistent EPS in the Last Four Seasons; Cash Flow Per Share; Revenue Per Share (Yuan ¥); Operating Profit Per Share (Yuan ¥); Per Share Net profit before tax (Yuan ¥); Realized Sales Gross Profit Growth Rate; Operating Profit Growth Rate; After-tax Net Profit Growth Rate; Regular Net Profit Growth Rate; Continuous Net Profit Growth Rate; Total Asset Growth Rate; Net Value Growth Rate; Total Asset Return Growth Rate Ratio; Cash Reinvestment %; Current Ratio; Quick Ratio; Interest Expense Ratio; Total debt/Total net worth; Debt ratio %; Net worth/Assets; Long-term fund suitability ratio (A); Borrowing dependency; Contingent liabilities/Net worth; Operating profit/Paid-in capital; Net profit before tax/Paid-in capital; Inventory and accounts receivable/Net value; Total Asset Turnover; Accounts Receivable Turnover; Average Collection Days; Inventory Turnover Rate (times); Fixed Assets Turnover Frequency; Net Worth Turnover Rate (times); Revenue per person; Operating profit per person; Allocation rate per person; Working Capital to Total Assets; Quick Assets/Total Assets; Current Assets/Total Assets; Cash/Total Assets; Quick Assets/Current Liability; Cash/Current Liability; Current Liability to Assets; Operating Funds to Liability; Inventory/Working Capital; Inventory/Current Liability; Current Liabilities/Liability; Working Capital/Equity; Current Liabilities/Equity; Long-term Liability to Current Assets; Retained Earnings to Total Assets; Total income/Total expense; Total expense/Assets; Current Asset Turnover Rate; Quick Asset Turnover Rate; Working capitcal Turnover Rate; Cash Turnover Rate; Cash Flow to Sales; Fixed Assets to Assets; Current Liability to Liability; Current Liability to Equity; Equity to Long-term Liability; Cash Flow to Total Assets; Cash Flow to Liability; CFO to Assets; Cash Flow to Equity; Current Liability to Current Assets; Liability-Assets Flag; Net Income to Total Assets; Total assets to GNP price; No-credit Interval; Gross Profit to Sales; Net Income to Stockholder's Equity; Liability to Equity; Degree of Financial Leverage (DFL); Interest Coverage Ratio (Interest expense to EBIT); Net Income Flag; Equity to Liability;;;;;
0;bank 1909;Semarang;no;596;no;5.0%; 12 ;0.521912933;0.564871348;0.568178168;0.609290996;0.609240548;0.999097923;0.797498196;0.809386656;0.303444765;0.781644361;0.000121765;1770000000;0.468896102;0.000943094;0.285453993;0.178669251;0.178669251;0.178669251;0.221612934;0.321956568;0.020191479;0.108134517;0.17850418;0.022086112;0.848026147;0.689285803;0.689285803;0.217581269;7480000000;0.000461606;0.26364703;0.382362803;0.014818675;0.010421254;0.631138615;0.00194968;0.051848717;0.948151283;0.005257407;0.371134666;0.005365848;0.108098425;0.177550713;0.398689483;0.136431784;0.001050998;0.006014935;9520000000;0.0001513;0.026451613;0.023145279;0.402523688;0.019282985;0.820765492;0.327415425;0.430009879;0.114842024;0.010931158;0.011028814;0.054898495;0.362353433;0.277201915;0.010387252;0.961793729;0.735445478;0.327938303;0;0.937410454;0.00234534;0.024983799;0.000126722;9930000000;0.593971748;9670000000;0.671578675;0.431696603;0.961793729;0.327938303;0.110933234;0.652728474;0.463846678;0.602917974;0.315678315;0.019789517;0;0.812826429;0.000729497;0.624307027;0.609287662;0.840991944;0.276193025;0.026911796;0.565674689;1;0.074265998;;;;;
0;bank 3721;Surabaya;no;2188;no;3.0%; 19 ;0.503193097;0.559692543;0.550671878;0.603590424;0.603071535;0.999001441;0.797512721;0.809397983;0.303671721;0.781659519;0.000119337;475000000;0.467102824;0.000852085;0.27320579;0.179385614;0.179385614;0.179385614;0.221896568;0.322522459;0.017574905;0.098526179;0.178353544;0.022094851;0.848127658;0.689389504;0.689389504;0.217603104;7060000000;0.000459909;0.26390035;0.38156179;0.010818063;0.006195359;0.631356077;0.00426048;0.093902107;0.906097893;0.00556294;0.371953306;0.005947158;0.098531112;0.177354649;0.400264997;0.095952024;0.000773031;0.008181302;577000000;0.000167943;0.023870968;0.013471792;0.39377219;0.008802056;0.797277117;0.225298321;0.382419005;0.00884665;0.006199694;0.000701192;0.066617814;0.352099142;0.27746306;0.01227516;0.661626865;0.734750229;0.328758199;0.002987019;0.936300905;0.002379095;0.015704432;0.000162381;9660000000;0.593968035;1050000000;0.671572916;0.241062115;0.661626865;0.328758199;0.112523244;0.643606211;0.459455195;0.599944144;0.314658902;0.027016807;0;0.809661363;0.00121048;0.623755066;0.603586316;0.840973026;0.277868819;0.026991378;0.56596102;1;0.040601054;;;;;
1;bank 7086;Jakarta;no;710;no;6.0%; 18 ;0.453029786;0.516572176;0.505594518;0.596945762;0.596952968;0.99893997;0.797084143;0.80903955;0.303051763;0.781277061;8270000000;0;0.462243024;0.000726073;0;0.156799124;0.156799124;0.156799124;0.200151272;0.318914904;0.01119228;0.094129143;0.158017624;0.022460202;0.848115941;0.689409471;0.689409471;0.217595797;5960000000;0.000401067;0.2640138;0.377938601;0.003198118;0.001559601;0.625067807;0.022234381;0.21035765;0.78964235;0.005188581;0.392383517;0.007769085;0.09410165;0.157016816;0.398625176;0.04197901;0.001487223;0.004251613;7150000000;552000000;0.023225806;0.025571729;0.390176613;0.05942353;0.715123509;0.087235067;0.15796376;0.005559438;0.001758556;0.000327499;0.089798443;0.341701948;0.276685938;0.004074255;0.401236466;0.726919903;0.334301302;0.072717649;0.920882488;0.002028516;0.01597916;0.000145191;8250000000;0.593828362;1400000000;0.671571634;0.402247746;0.401236466;0.334301302;0.149144335;0.642588261;0.459232761;0.571700375;0.314457557;0.086458323;0;0.777094466;0.040160605;0.617349282;0.596946466;0.837052996;0.290903714;0.026050062;0.553328486;1;0.016198909;;;;;
1;bank 5585;Yogyakarta;no;2229;no;6.0%; 5 ;0.472090869;0.538813781;0.517051234;0.597392583;0.597392583;0.998960422;0.797365942;0.80929031;0.303501323;0.781515799;693000000;136000000;0.461377419;0.000558056;0;0.148202773;0.148202773;0.148202773;0.206013047;0.317535545;0.038855362;0.095187688;0.167959629;0.022081861;0.848153738;0.689628528;0.689628528;0.217608536;5470000000;0.000401291;0.264187084;0.376178235;0.002891099;0.002200909;0.638738853;0.034784195;0.235299453;0.764700547;0.005021618;0.405124999;0.012126475;0.095168303;0.167310158;0.410988139;0.137931034;0.001000274;0.006325758;0.000209989;0.000278391;0.077903226;0.0597976;0.391917867;0.026232455;0.662359963;0.255993314;0.330387641;0.020326853;0.002223896;0.000534161;0.201894138;0.340628505;0.276842241;0.002080107;0.822406324;0.7145055;0.351680525;0.006601529;0.91282594;0.002196441;0.020195192;8080000000;6540000000;0.593851633;1500000000;0.671572438;0.259437933;0.822406324;0.351680525;0.120854332;0.643175577;0.459301392;0.564445275;0.314676264;0.09480622;0;0.791982245;0.007233192;0.622323239;0.597393771;0.839162226;0.300005451;0.022761802;0.57198855;1;0.014054216;;;;;
1;bank 6530;Cirebon;yes;2325;no;2.0%; 9 ;0.066933164;0.057184911;0.054820922;0.601860794;0.601860794;0.998824769;0.79677924;0.80871666;0.302759791;0.780926604;0.000276602;115000000;0.458263926;0.00039904;0;0.120011799;0.120011799;0.120011799;0.084239387;0.30848129;0.045842975;0.066199821;0.067485125;0.022165949;0.847568729;0.68608465;0.68608465;0.216970995;7230000000;0.000154243;0.256151557;0.327158079;0.004328848;0.00330885;0.630522527;0.126572374;0.321371346;0.678628654;0.004902097;0.262035237;0.000633104;0.066995619;0.072453058;0.3514187;0.292353823;0.001310704;0.004827147;0.000504242;0.000699004;0.161612903;0.048053112;0.370208724;0.009525659;0.692375034;0.566755117;0.604127339;0.210915212;0.004004091;0.00443736;0.252297963;0.333538683;0.276830357;0.001196316;0.754574342;0.762552185;0.241052684;0.011706152;0.841966378;0.002003273;0.203706253;7630000000;7650000000;0.593892687;8190000000;0.671590967;0.222814962;0.754574342;0.241052684;0.025851085;0.705153031;0.464287286;0.491812871;0.24044999;0.065285749;1;0.525650952;0.005803037;0.623648477;0.601857115;1;0.182790359;0.026763138;0.565021156;1;0.00917817;;;;;
1;bank 4167;Semarang;no;759;yes;1.0%; 7 ;0.406668942;0.467291758;0.453450399;0.595994465;0.595994465;0.998830778;0.797190527;0.809128475;0.303466035;0.781353132;0.000176577;0;0.459605949;0.000582058;0;0.151531752;0.151531752;0.151531752;0.175002364;0.31159369;0.041895428;0.069864018;0.141372298;0.022100888;0.847974856;0.689456445;0.689456445;0.217598757;4670000000;0.000350634;0.264125696;0.365942029;0.003327915;0.001948254;0.629853358;0.026809473;0.221452973;0.778547027;0.004909772;0.391787431;0.005365848;0.069845457;0.140351406;0.409057599;0.148425787;0.001197082;0.005281427;0.000147699;0.000228462;0.063870968;0.053572845;0.368761448;0.029516011;0.676279736;0.227439327;0.370091194;0.04992772;0.002001466;0.001334543;0.198480138;0.336048548;0.276693295;0.003782286;0.85879677;0.719909603;0.346707013;0;0.915031112;0.002107568;0.06889951;7820000000;4860000000;0.593868433;3210000000;0.671563686;0.374422368;0.85879677;0.346707013;0.110933234;0.625578881;0.457258492;0.531929133;0.308228078;0.083357788;0;0.746585997;0.001053039;0.623323072;0.595993936;0.831081516;0.294222142;0.026590329;0.563976127;1;0.015185546;;;;;
0;bank 1200;Semarang;yes;1398;no;6.0%; 15 ;0.48223078;0.544319669;0.536431286;0.618083282;0.618083282;0.999003636;0.797388768;0.809315047;0.303450808;0.781574045;0.000358011;1240000000;0.462571819;0.000708071;0;0.156082761;0.156082761;0.156082761;0.215656613;0.319799109;0.028086574;0.100806123;0.17089704;0.02209689;0.848094625;0.689745704;0.689745704;0.217633006;6170000000;0.00044883;0.264239146;0.378916583;0.004294526;0.003603302;0.634265626;0.019753965;0.202859993;0.797140007;0.004999121;0.38224446;0.007032393;0.100810982;0.169836362;0.400278394;0.11844078;0.001606931;0.003937374;0.000173685;0.000146004;0.05016129;0.012696268;0.393749576;0.011295359;0.72385504;0.220753014;0.265024796;0.03029461;0.003528706;0.001421194;0.112883313;0.342549639;0.276698673;0.002335075;0.526983081;0.728449408;0.335577645;0.01294597;0.903544494;0.002234856;0.056916081;7960000000;7000000000;0.59389125;2740000000;0.671571445;0.429555894;0.526983081;0.335577645;0.121266295;0.641708474;0.459119866;0.576973748;0.314207597;0.065772709;0;0.797585081;0.014206822;0.623643607;0.618083746;0.840279753;0.289105073;0.032352933;0.569392706;1;0.016943025;;;;;
0;bank 6602;Bogor;no;1462;no;2.0%; 9 ;0.488519475;0.550152638;0.540339419;0.600736534;0.600758154;0.998996588;0.797409381;0.80932976;0.303501565;0.78158808;8720000000;67900000;0.462898937;0.000356036;0.170968722;0.183388816;0.183388816;0.183388816;0.22095112;0.320718681;0.062238154;0.105610292;0.176545906;0.022089446;0.848035487;0.689278503;0.689278503;0.217578688;6320000000;0.000406108;0.263798556;0.374538952;0.006952864;0.004127952;0.631739976;0.008377789;0.141548508;0.858451492;0.005371589;0.37787167;0.006256703;0.104141222;0.174609758;0.403180234;0.230884558;0.00158867;0.003981778;0.000180564;0.000491724;0.052903226;0.034143619;0.396022252;0.009799749;0.76716291;0.259888602;0.428389144;0.016028416;0.004101743;0.000741401;0.114493576;0.344146655;0.278448389;0.007715431;0.766259469;0.733232935;0.331966207;0.006942192;0.936347817;0.002282743;0.028336349;6340000000;3860000000;0.593922052;750000000;0.671573234;0.267661355;0.766259469;0.331966207;0.116323447;0.645520639;0.45974041;0.580617244;0.31502907;0.041568851;0;0.804705531;0.011073301;0.623561422;0.60073702;0.840817533;0.280854627;0.027157284;0.566454958;1;0.025912547;;;;;
0;bank 2023;Tangerang;no;2177;yes;3.0%; 22 ;0.476478331;0.533416921;0.527811981;0.604635408;0.604635408;0.998959959;0.797393334;0.809313094;0.303550146;0.781571238;0.000185943;0;0.467257157;0.000408041;0.495191821;0.181281868;0.181281868;0.181281868;0.215089345;0.31997595;0.021628326;0.095106262;0.170972358;0.022108046;0.848134904;0.689269559;0.689269559;0.217578475;6140000000;0.000446284;0.263933764;0.379754853;0.018572173;0.01595971;0.631123204;0.001502841;0.041630136;0.958369864;0.00551967;0.369637181;0.005365848;0.095119449;0.16998718;0.397343062;0.134932534;0.001028679;0.006143875;0.00027247;0.000232245;0.026290323;0.014767269;0.39190656;0.008115951;0.820679032;0.339912626;0.375968548;0.099152341;0.016229046;0.013562296;0.038401773;0.355201482;0.277073197;0.006399612;0.822664959;0.735300525;0.327359399;0;0.942043664;0.00223773;0.03167794;0.000101715;9660000000;0.593968243;7850000000;0.671572695;0.302931735;0.822664959;0.327359399;0.110933234;0.643578809;0.459644917;0.585598084;0.314636997;0.015794181;0;0.797389747;0.00078694;0.623990623;0.604632491;0.840118267;0.275869369;0.026881827;0.565556569;1;0.091710054;;;;;
0;bank 5368;Malang;yes;575;no;3.0%; 13 ;0.488129479;0.518916267;0.547459714;0.597947506;0.597947506;0.998973941;0.797359994;0.809292133;0.303462651;0.781577834;6450000000;0;0.46743162;0.000476048;0;0.168176647;0.168176647;0.168176647;0.218871135;0.323052982;0.073294312;0.099747578;0.164645628;0.022067069;0.847989725;0.688829135;0.688829135;0.217590571;5910000000;0.000417661;0.263503275;0.381058828;0.014752528;0.008819232;0.628856112;0.006455466;0.122411343;0.877588657;0.005621004;0.374532246;0.005735717;0.099768756;0.163690521;0.404064451;0.4017991;0.001710408;0.003697426;0.000314506;0.000888885;0.081290323;0.030950458;0.393319916;0.004286376;0.846880272;0.471314054;0.594199824;0.033919963;0.011317569;0.002357553;0.076037075;0.351352508;0.277177895;0.009219093;0.583027796;0.738707427;0.329603615;0.007929107;0.928823726;0.002192329;0.044972547;4540000000;3870000000;0.593938866;887000000;0.671573453;0.231180919;0.583027796;0.329603615;0.118507409;0.64865091;0.460458454;0.607236835;0.315476729;0.019877914;0;0.786042687;0.004863353;0.624002189;0.597944089;0.839257203;0.27946074;0.026487426;0.563125995;1;0.030485744;;;;;
0;bank 4340;Malang;no;1971;no;1.0%; 14 ;0.469165895;0.547863061;0.516141121;0.61047291;0.61047291;0.99898122;0.797447286;0.80936296;0.303599936;0.781508501;0.000258332;1430000000;0.467738607;0.000433043;0.109120356;0.176098774;0.176098774;0.176098774;0.210551196;0.31997595;0.015412073;0.096653367;0.173683814;0.022085148;0.848372971;0.689268722;0.689269472;0.217604232;6010000000;0.000438973;0.263807104;0.376634626;0.007207466;0.004586475;0.632257435;0.005920171;0.116213683;0.883786317;0.005914246;0.37558015;0.009133397;0.096658361;0.172664203;0.395779605;0.074962519;0.001915332;0.003302066;0.000205404;0.000185342;0.022419355;0.019623107;0.393285995;0.013470188;0.755503983;0.068480986;0.101885519;0.00217961;0.00484446;0.00041714;0.027309642;0.344936704;0.277960916;0.006455221;0.212437379;0.732255004;0.327369162;0.0820689;0.934188186;0.002268437;0.031204175;4460000000;3200000000;0.593921437;310000000;0.671572487;0.210569728;0.212437379;0.327369162;0.124652484;0.643101871;0.45931203;0.580820895;0.314592771;0.040150421;0;0.802978469;0.083300594;0.623711978;0.610471774;0.840577257;0.279072534;0.027370193;0.56694204;1;0.032276295;;;;;
0;bank 9887;Bekasi;no;1942;yes;4.0%; 5 ;0.48227953;0.552932839;0.540125274;0.619048992;0.619020165;0.999049393;0.797417128;0.809357362;0.303404643;0.781598746;0.000327251;679000000;0.462227926;0.000594059;0;0.165648308;0.165648308;0.165648308;0.21698024;0.318384381;0.016606924;0.102027522;0.17217745;0.022140411;0.848289671;0.689915999;0.689915999;0.217643927;67600000;0.000451949;0.264379793;0.37748221;0.006465502;0.004285784;0.632716333;0.009655386;0.152099646;0.847900354;0.005566055;0.379104104;0.005935581;0.101983487;0.17114094;0.398505941;0.085457271;0.001166648;0.005415491;0.000111587;0.000174751;0.027580645;0.015381226;0.396485833;0.011094805;0.756146613;0.204884782;0.258677948;0.041460898;0.005014832;0.002931636;0.074733074;0.341832133;0.27847921;0.004101669;0.461016545;0.732394126;0.330234044;0.028016802;0.931638648;0.002258968;0.040546409;0.000118605;9740000000;0.593921678;5410000000;0.671575479;0.241009248;0.461016545;0.330234044;0.125170243;0.64608157;0.459803003;0.570393896;0.315170058;0.044582633;0;0.802836624;0.008638505;0.62369513;0.619044363;0.840696027;0.281781264;0.028528508;0.568291503;1;0.023865991;;;;;
0;bank 4261;Malang;yes;803;yes;2.0%; 11 ;0.464193438;0.526766245;0.5150704;0.605932631;0.605874977;0.998981682;0.797349203;0.809271952;0.303427363;0.781527027;0.000183978;0;0.460946294;0.000353035;0;0.171042097;0.171042097;0.171042097;0.210645741;0.316898918;0.022566057;0.097386206;0.167432402;0.022092654;0.848010536;0.689418963;0.689418963;0.217596209;652000000;0.000436677;0.263972617;0.375451734;0.0063875;0.004074926;0.624429802;0.010507118;0.158388004;0.841611996;0.005177319;0.378454336;0.006371259;0.09716319;0.166706885;0.400644139;0.095952024;0.001010419;0.006253175;9250000000;0.000135413;0.030645161;0.029070399;0.39398702;0.027854128;0.756244703;0.207000486;0.30659629;0.038855129;0.004215919;0.002300669;0.089336666;0.339934345;0.279541457;0.005961083;0.531708214;0.732424579;0.331243871;0.01317157;0.929574206;0.002195138;0.026621944;0.000122574;8470000000;0.593920869;4430000000;0.671559329;0.367042077;0.531708214;0.331243871;0.119189499;0.628199794;0.456900114;0.560916714;0.31161782;0.045108807;0;0.790519359;0.008203386;0.623596555;0.605933585;0.839500564;0.282399204;0.025818056;0.506546641;1;0.022774349;;;;;
0;bank 5536;Depok;no;1851;yes;5.0%; 5 ;0.475893336;0.540558221;0.52877563;0.600736534;0.600736534;0.998974172;0.797399836;0.80932364;0.303531777;0.78157601;0.000109045;764000000;0.464433876;0.000380038;0.097884401;0.174160381;0.174160381;0.174160381;0.215751158;0.319233218;0.026347233;0.096897647;0.171800859;0.022090552;0.848006924;0.689580689;0.689580689;0.217599447;6520000000;0.000444487;0.264020017;0.377752319;0.018921002;0.012617173;0.631935179;0.004716439;0.100553255;0.899446745;0.005317029;0.372762999;0.00623111;0.096813067;0.170786517;0.399439728;0.148425787;0.00141418;0.004474483;0.000122096;0.000208037;0.033064516;0.030747764;0.393331223;0.018812312;0.834827305;0.321956606;0.44904708;0.091954131;0.013131861;0.010757686;0.044979554;0.344519243;0.277203541;0.015293242;0.413827269;0.737199526;0.327980191;0.007488584;0.933718216;0.002265075;0.019879244;0.000114324;8400000000;0.593974577;6770000000;0.671582024;0.36253608;0.413827269;0.327980191;0.115758838;0.660018284;0.463546726;0.577327506;0.316984529;0.015501967;0;0.800033865;0.005121702;0.624070447;0.600731528;0.840327583;0.278199352;0.02730973;0.566817101;1;0.037747762;;;;;
0;bank 8802;Bekasi;yes;889;no;6.0%; 10 ;0.473504607;0.514500654;0.52797259;0.595122443;0.595122443;0.998914665;0.797293175;0.809229638;0.303469902;0.781479869;7860000000;0;0.461806866;0.000428043;0;0.172769795;0.172769795;0.172769795;0.20884939;0.317853859;0.014897833;0.092012051;0.165248174;0.021982175;0.847497946;0.689105756;0.689105756;0.21756271;6340000000;0.000432659;0.26380555;0.376560113;0.010226489;0.007113029;0.629610553;0.003744335;0.0857998;0.9142002;0.005171367;0.373364677;0.005365848;0.09199277;0.164278712;0.398053115;0.091454273;0.000894768;0.007059266;0.000125726;9380000000;0.022580645;0.02198493;0.388571041;0.028106253;0.790630965;0.270834288;0.35298884;0.067773623;0.00762955;0.00550182;0.065032002;0.341547439;0.277294296;0.007058548;0.705015784;0.734254254;0.328600051;0.004406203;0.927521695;0.002062391;0.011845128;0.000148388;0.000117014;0.593960273;7990000000;0.67158621;0.473395734;0.705015784;0.328600051;0.113018671;0.658205332;0.463717947;0.567098753;0.316577607;0.028551561;0;0.784318912;0.003421363;0.623529219;0.595122147;0.839279504;0.277494639;0.026551968;0.563684231;1;0.044640214;;;;;
0;bank 293;Malang;no;1553;yes;5.0%; 20 ;0.503534344;0.5539686;0.551474918;0.620396662;0.620396662;0.999079897;0.797471081;0.809367517;0.303435339;0.78164015;0.00031881;1170000000;0.46920309;0.000231023;0.294867902;0.176225191;0.176225191;0.176225191;0.222558381;0.322416354;0.024199525;0.108623076;0.177901634;0.022089699;0.848022947;0.689540726;0.689540726;0.21760322;6490000000;0.000445985;0.264074411;0.380388212;0.013543795;0.007555332;0.631116012;0.005680336;0.113311364;0.886688636;0.005639442;0.374562441;0.006122648;0.108538115;0.176841867;0.400005091;0.12143928;0.001109837;0.005698135;7660000000;0.000229219;0.030322581;0.028741389;0.403360394;0.015539261;0.800599525;0.200373752;0.326208552;0.004262318;0.008103832;0.000491576;0.045633441;0.349631177;0.277342234;0.014394528;0.372766196;0.735271197;0.328133693;0.022998954;0.932855984;0.002271218;0.050070674;9970000000;6210000000;0.593957838;381000000;0.671571142;0.263903376;0.372766196;0.328133693;0.122509699;0.641256767;0.458901626;0.597800155;0.314313221;0.021639194;0;0.808047123;0.007621491;0.623775406;0.620394227;0.840949758;0.278898824;0.026914093;0.565683495;1;0.03318426;;;;;
0;bank 1206;Bekasi;yes;1590;no;6.0%; 16 ;0.478330815;0.545900567;0.53027464;0.604102106;0.604102106;0.998996935;0.797609006;0.809525707;0.303849611;0.781771379;0.000140498;1170000000;0.461714602;0.000314031;0;0.186085711;0.186085711;0.186085711;0.218114777;0.317677018;0.003947548;0.095839101;0.173156587;0.022149877;0.848500187;0.68961993;0.68961993;0.217609237;6250000000;0.000447307;0.264047214;0.375386536;0.007589992;0.004797333;0.631384844;0.002603525;0.065423104;0.934576896;0.006763826;0.372542682;0.005518183;0.09583598;0.172151421;0.394754717;0.020989505;0.001272154;0.00496975;6190000000;8550000000;0.011774194;0.016544512;0.393930486;0.024303117;0.758027888;0.091544775;0.124930382;0.003930078;0.005501907;0.000652442;0.031556182;0.341088099;0.277649471;0.005745992;0.439431337;0.732314156;0.327249475;0.027150824;0.941790765;0.002430834;0.006372529;0.000248892;0.000188728;0.5939525;2040000000;0.671499813;0.123475577;0.439431337;0.327249475;0.115230355;0.624860331;0.452483039;0.565507575;0.312395883;0.038189267;0;0.803444357;0.014793753;0.623560231;0.604102763;0.840487618;0.276667423;0.027082289;0.566246743;1;0.058971162;;;;;
0;bank 4489;Jakarta;yes;668;no;2.0%; 10 ;0.496368157;0.549062364;0.545532416;0.61242595;0.612397123;0.99903391;0.797430962;0.809338613;0.303461201;0.781597904;0.000236477;79800000;0.467585952;0.000382038;0.341937443;0.186844212;0.186844212;0.186844212;0.220100217;0.324396972;0.038053753;0.108215943;0.176922498;0.02213341;0.848123246;0.689362526;0.689362526;0.217588765;7690000000;0.000446134;0.264046437;0.381254424;0.012313846;0.005557171;0.631979356;0.008206349;0.140006651;0.859993349;0.005663997;0.377393012;0.007458321;0.108187992;0.175944499;0.399780017;0.145427286;0.001726639;0.00366327;0.000102033;0.000338154;0.036774194;0.007960871;0.393873951;0.003552268;0.803408187;0.262620872;0.375465053;0.035977881;0.008366018;0.003293888;0.057609156;0.347963497;0.277295855;0.010543475;0.383190499;0.736059517;0.329065961;0.023369289;0.940692863;0.002256828;0.044735553;0.000103307;7410000000;0.59395563;2890000000;0.671575982;0.242290899;0.383190499;0.329065961;0.126718359;0.648863092;0.460352709;0.597778021;0.315615763;0.02377858;0;0.802988533;0.003887313;0.623805107;0.612426531;0.840659115;0.280730773;0.027189898;0.566538812;1;0.026233588;;;;;
0;bank 3126;Bekasi;no;2249;no;5.0%; 21 ;0.544825233;0.588148713;0.589217838;0.600635639;0.600635639;0.999038647;0.797468868;0.809370902;0.303517275;0.781634396;4300000000;84900000;0.471675767;0.000339034;0.236157506;0.183515233;0.183515233;0.183515233;0.234943746;0.329207045;0.065716835;0.119127107;0.191082323;0.022099213;0.848049239;0.689433708;0.689433708;0.217599212;6090000000;0.000466173;0.26397961;0.383862375;0.008744434;0.004027514;0.630925946;0.004876025;0.102790459;0.897209541;0.005129432;0.374286206;0.005365848;0.1190988;0.189993213;0.400076096;0.298350825;0.003258499;0.001940935;0.000197761;0.00029806;0.061612903;0.123743078;0.424142376;0.052501302;0.781432705;0.189061078;0.357391479;0.027102603;0.004506773;0.001867644;0.076695831;0.362389959;0.277755684;0.01129289;0.69883642;0.733875072;0.329284183;0.009159473;0.942619685;0.002553258;0.016922462;3490000000;173000000;0.593925155;965000000;0.671569742;0.520139858;0.69883642;0.329284183;0.115703332;0.63364113;0.457000774;0.637827388;0.313236833;0.033278508;0;0.827984673;0.004124792;0.623411193;0.600633493;0.842318562;0.278315149;0.026870882;0.565511873;1;0.036870926;;;;;
0;bank 3076;Malang;no;1918;no;4.0%; 18 ;0.520060449;0.56972307;0.563092243;0.636784906;0.636784906;0.999083826;0.797521575;0.80940241;0.3035151;0.781668361;0.00057772;0;0.472212576;0.000439044;0.285858893;0.176140913;0.176140913;0.176140913;0.225772903;0.325175073;0.02447177;0.109274489;0.182420728;0.022109121;0.848085649;0.689531407;0.689531407;0.217592529;6490000000;0.000444512;0.26415367;0.384132484;0.011506984;0.006890318;0.630666703;0.003519091;0.082081204;0.917918796;0.005120478;0.370275765;0.005365848;0.108717247;0.180966745;0.398954748;0.143928036;0.001410122;0.004483022;5410000000;0.000152813;0.030483871;0.005763553;0.394303611;0.005053256;0.799205296;0.240102386;0.37032891;0.082648357;0.007254136;0.007179283;0.060743851;0.363144618;0.277369796;0.011331101;0.686987739;0.734704963;0.328400913;0;0.939887837;0.002268783;0.099098533;9460000000;6250000000;0.593950063;6240000000;0.671571953;0.506785694;0.686987739;0.328400913;0.110933234;0.642339578;0.45909557;0.625705912;0.314489932;0.025423652;0;0.818485753;0.001607934;0.62375126;0.636780633;0.841489101;0.277331078;0.026803341;0.565215833;1;0.046764118;;;;;
0;bank 5653;Tangerang;yes;644;yes;2.0%; 11 ;0.488811973;0.546391191;0.537769688;0.623985644;0.623906369;0.999043038;0.797556852;0.809427017;0.303661811;0.781682255;0.000412013;1580000000;0.485862627;0;0.281101326;0.187054907;0.187054907;0.187054907;0.219816583;0.3234774;0.010330172;0.099177591;0.176470588;0.022091137;0.848002231;0.68950186;0.68950186;0.217605659;6510000000;0.000448605;0.264057316;0.380462725;0.016748154;0.014515519;0.630635882;0.004571444;0.098497445;0.901502555;0.005425427;0.369637181;0.005365848;0.099149934;0.175529749;0.394861895;0.046476762;0.001560265;0.004051798;0.000185341;8780000000;0.016451613;0.01890046;0.397130323;0.027164051;0.775306441;0.122193873;0.136058166;0.00494094;0.014622089;0.001634064;0.015602396;0.351865093;0.277079738;0.005839995;0.138818092;0.733452771;0.32679839;0;0.940056133;0.002293074;0.024625739;0.000114412;0.000107915;0.593970936;1160000000;0.671574179;0.267009817;0.138818092;0.32679839;0.110933234;0.643965751;0.459538818;0.600840719;0.314711389;0.017516192;0;0.805047866;0.014406158;0.623861588;0.623983014;0.840673489;0.278094433;0.02679642;0.565183368;1;0.038593594;;;;;
